nrounds,max_depth,eta,gamma,colsample_bytree,min_child_weight,subsample,test_nloglik
100,3,0.2,0,0.6,1,1,0.44807749486460074
10,4,0.2,0,0.6,1,1,0.4864346985757396
20,4,0.2,0,0.6,1,1,0.45500599554528026
30,4,0.2,0,0.6,1,1,0.44920444454758746
40,4,0.2,0,0.6,1,1,0.44820810431473274
50,4,0.2,0,0.6,1,1,0.4478790614822931
60,4,0.2,0,0.6,1,1,0.44808118366358807
70,4,0.2,0,0.6,1,1,0.4481966011583306
80,4,0.2,0,0.6,1,1,0.44816042387611443
90,4,0.2,0,0.6,1,1,0.4482762725564155
100,4,0.2,0,0.6,1,1,0.4483684829708341
10,5,0.2,0,0.6,1,1,0.4863014480206315
20,5,0.2,0,0.6,1,1,0.4549042554153212
30,5,0.2,0,0.6,1,1,0.4491663032015084
40,5,0.2,0,0.6,1,1,0.4477809285040687
50,5,0.2,0,0.6,1,1,0.447943724640566
60,5,0.2,0,0.6,1,1,0.4481599201235921
70,5,0.2,0,0.6,1,1,0.4483287792746615
80,5,0.2,0,0.6,1,1,0.4486825883049105
90,5,0.2,0,0.6,1,1,0.44878674470213686
100,5,0.2,0,0.6,1,1,0.448823706311276
10,6,0.2,0,0.6,1,1,0.4860429553023577
20,6,0.2,0,0.6,1,1,0.45468864072073606
30,6,0.2,0,0.6,1,1,0.44877073247965416
40,6,0.2,0,0.6,1,1,0.44855678443223684
50,6,0.2,0,0.6,1,1,0.44825220205557736
60,6,0.2,0,0.6,1,1,0.4484867277794435
70,6,0.2,0,0.6,1,1,0.44884178510432693
80,6,0.2,0,0.6,1,1,0.44912769597882535
90,6,0.2,0,0.6,1,1,0.44910491105194333
100,6,0.2,0,0.6,1,1,0.44922137452612343
10,7,0.2,0,0.6,1,1,0.48603653399178803
20,7,0.2,0,0.6,1,1,0.45461930095537223
30,7,0.2,0,0.6,1,1,0.44931101244270816
40,7,0.2,0,0.6,1,1,0.44850098870424426
50,7,0.2,0,0.6,1,1,0.4486019489064155
60,7,0.2,0,0.6,1,1,0.4491909947067512
70,7,0.2,0,0.6,1,1,0.4492117538675477
80,7,0.2,0,0.6,1,1,0.44979839552091844
90,7,0.2,0,0.6,1,1,0.4498805977075332
100,7,0.2,0,0.6,1,1,0.4505798931974297
10,8,0.2,0,0.6,1,1,0.48595603326840536
20,8,0.2,0,0.6,1,1,0.45491637615626335
30,8,0.2,0,0.6,1,1,0.44937743192475793
40,8,0.2,0,0.6,1,1,0.44885845724526335
50,8,0.2,0,0.6,1,1,0.4496311716612541
60,8,0.2,0,0.6,1,1,0.4499727273741116
70,8,0.2,0,0.6,1,1,0.4497379646944782
80,8,0.2,0,0.6,1,1,0.45090397836712753
90,8,0.2,0,0.6,1,1,0.45114377525057797
100,8,0.2,0,0.6,1,1,0.4511893204127852
10,1,0.25,0,0.6,1,1,0.4755491212308936
20,1,0.25,0,0.6,1,1,0.4536405754212556
30,1,0.25,0,0.6,1,1,0.4503144313100628
40,1,0.25,0,0.6,1,1,0.4494012041077407
50,1,0.25,0,0.6,1,1,0.44894608017543747
60,1,0.25,0,0.6,1,1,0.44872364949169513
70,1,0.25,0,0.6,1,1,0.4485136821352072
80,1,0.25,0,0.6,1,1,0.4483791308880472
90,1,0.25,0,0.6,1,1,0.4482296194938833
100,1,0.25,0,0.6,1,1,0.4482213098538797
10,2,0.25,0,0.6,1,1,0.4742702037564637
20,2,0.25,0,0.6,1,1,0.45208199708149754
30,2,0.25,0,0.6,1,1,0.44909577599310674
40,2,0.25,0,0.6,1,1,0.4484484762372839
50,2,0.25,0,0.6,1,1,0.44827813890569185
60,2,0.25,0,0.6,1,1,0.4481747699126265
70,2,0.25,0,0.6,1,1,0.4481043438537454
80,2,0.25,0,0.6,1,1,0.4478743078834759
90,2,0.25,0,0.6,1,1,0.4479277191710104
100,2,0.25,0,0.6,1,1,0.448192850642441
10,3,0.25,0,0.6,1,1,0.47346848449125345
20,3,0.25,0,0.6,1,1,0.451279502224641
30,3,0.25,0,0.6,1,1,0.44833941546916173
40,3,0.25,0,0.6,1,1,0.44811609534878827
50,3,0.25,0,0.6,1,1,0.44797717078446947
60,3,0.25,0,0.6,1,1,0.44792523276827984
70,3,0.25,0,0.6,1,1,0.4479453387886811
80,3,0.25,0,0.6,1,1,0.4481587205448755
90,3,0.25,0,0.6,1,1,0.4482156820814691
100,3,0.25,0,0.6,1,1,0.4481878287278894
10,4,0.25,0,0.6,1,1,0.4732358058281063
20,4,0.25,0,0.6,1,1,0.45084516497968025
30,4,0.25,0,0.6,1,1,0.4481194237338281
40,4,0.25,0,0.6,1,1,0.44811330781458314
50,4,0.25,0,0.6,1,1,0.44795122955617056
60,4,0.25,0,0.6,1,1,0.448218236702102
70,4,0.25,0,0.6,1,1,0.448284487974304
80,4,0.25,0,0.6,1,1,0.44871820827844267
90,4,0.25,0,0.6,1,1,0.4486234562917684
100,4,0.25,0,0.6,1,1,0.448637614882181
10,5,0.25,0,0.6,1,1,0.4730067654654304
20,5,0.25,0,0.6,1,1,0.4507540342111954
30,5,0.25,0,0.6,1,1,0.44826105407276434
40,5,0.25,0,0.6,1,1,0.4482859206312926
50,5,0.25,0,0.6,1,1,0.4483049081818437
60,5,0.25,0,0.6,1,1,0.44837617880036246
70,5,0.25,0,0.6,1,1,0.44847467269701446
80,5,0.25,0,0.6,1,1,0.44913031889518734
90,5,0.25,0,0.6,1,1,0.4491416487433352
100,5,0.25,0,0.6,1,1,0.4496136968632635
10,6,0.25,0,0.6,1,1,0.4728770018213448
20,6,0.25,0,0.6,1,1,0.45048970601755506
30,6,0.25,0,0.6,1,1,0.4485096494181376
40,6,0.25,0,0.6,1,1,0.44837476764277717
50,6,0.25,0,0.6,1,1,0.44863049684726825
60,6,0.25,0,0.6,1,1,0.449077740992388
70,6,0.25,0,0.6,1,1,0.4493557668751025
80,6,0.25,0,0.6,1,1,0.4495637197848414
90,6,0.25,0,0.6,1,1,0.44989170771148984
100,6,0.25,0,0.6,1,1,0.4499007178226679
10,7,0.25,0,0.6,1,1,0.47321717813100844
20,7,0.25,0,0.6,1,1,0.45079086242050437
30,7,0.25,0,0.6,1,1,0.4487660480847886
40,7,0.25,0,0.6,1,1,0.4487321510694632
50,7,0.25,0,0.6,1,1,0.4490688165096363
60,7,0.25,0,0.6,1,1,0.4505211218101859
70,7,0.25,0,0.6,1,1,0.4497928114079441
80,7,0.25,0,0.6,1,1,0.4505271392710499
90,7,0.25,0,0.6,1,1,0.45219520333551594
100,7,0.25,0,0.6,1,1,0.4510397222088436
10,8,0.25,0,0.6,1,1,0.4728727685915405
20,8,0.25,0,0.6,1,1,0.45070787655908146
30,8,0.25,0,0.6,1,1,0.44911702382046426
40,8,0.25,0,0.6,1,1,0.44976171059635517
50,8,0.25,0,0.6,1,1,0.450411355700188
60,8,0.25,0,0.6,1,1,0.45110501582139545
70,8,0.25,0,0.6,1,1,0.45199849967824235
80,8,0.25,0,0.6,1,1,0.45202312310786164
90,8,0.25,0,0.6,1,1,0.4524868067888299
100,8,0.25,0,0.6,1,1,0.45369230921298087
10,1,0.3,0,0.6,1,1,0.46703862440168875
20,1,0.3,0,0.6,1,1,0.4515476442452103
30,1,0.3,0,0.6,1,1,0.4496459993868953
40,1,0.3,0,0.6,1,1,0.4490665623888415
50,1,0.3,0,0.6,1,1,0.44862750539324203
60,1,0.3,0,0.6,1,1,0.4484793516594445
70,1,0.3,0,0.6,1,1,0.44836556328261695
80,1,0.3,0,0.6,1,1,0.4482647354421453
90,1,0.3,0,0.6,1,1,0.4481615788004527
100,1,0.3,0,0.6,1,1,0.44815515728193567
10,2,0.3,0,0.6,1,1,0.4657257062089404
20,2,0.3,0,0.6,1,1,0.4501868756307039
30,2,0.3,0,0.6,1,1,0.44876318692881356
40,2,0.3,0,0.6,1,1,0.4482424567373965
50,2,0.3,0,0.6,1,1,0.4481027992670416
60,2,0.3,0,0.6,1,1,0.4481236221189884
70,2,0.3,0,0.6,1,1,0.4480156051333698
80,2,0.3,0,0.6,1,1,0.4480698428833595
90,2,0.3,0,0.6,1,1,0.4481379631108876
100,2,0.3,0,0.6,1,1,0.4480648069335665
10,3,0.3,0,0.6,1,1,0.46474196093731834
20,3,0.3,0,0.6,1,1,0.4495773858806218
30,3,0.3,0,0.6,1,1,0.44832553597653224
40,3,0.3,0,0.6,1,1,0.4477475022248529
50,3,0.3,0,0.6,1,1,0.44808195162349107
60,3,0.3,0,0.6,1,1,0.44826897013523376
70,3,0.3,0,0.6,1,1,0.448044826051765
80,3,0.3,0,0.6,1,1,0.44828156555239645
90,3,0.3,0,0.6,1,1,0.44843726499032605
100,3,0.3,0,0.6,1,1,0.4483621517201966
10,4,0.3,0,0.6,1,1,0.4642555539586234
20,4,0.3,0,0.6,1,1,0.4491601856081975
30,4,0.3,0,0.6,1,1,0.44791150862483803
40,4,0.3,0,0.6,1,1,0.4479626908810016
50,4,0.3,0,0.6,1,1,0.44817771239486326
60,4,0.3,0,0.6,1,1,0.4483243781307747
70,4,0.3,0,0.6,1,1,0.44844868784731867
80,4,0.3,0,0.6,1,1,0.4488498010937051
90,4,0.3,0,0.6,1,1,0.4488203104373187
100,4,0.3,0,0.6,1,1,0.4487612531313164
10,5,0.3,0,0.6,1,1,0.46430592361649614
20,5,0.3,0,0.6,1,1,0.4489958019096205
30,5,0.3,0,0.6,1,1,0.4480765692477764
40,5,0.3,0,0.6,1,1,0.44822786520833996
50,5,0.3,0,0.6,1,1,0.4487241407412532
60,5,0.3,0,0.6,1,1,0.44878233903825315
70,5,0.3,0,0.6,1,1,0.4496224303779197
80,5,0.3,0,0.6,1,1,0.44915884512296167
90,5,0.3,0,0.6,1,1,0.4498182529874922
100,5,0.3,0,0.6,1,1,0.45024033107213424
10,6,0.3,0,0.6,1,1,0.4640775315401187
20,6,0.3,0,0.6,1,1,0.4489565045881054
30,6,0.3,0,0.6,1,1,0.4484380509515867
40,6,0.3,0,0.6,1,1,0.448751105734478
50,6,0.3,0,0.6,1,1,0.44938357585065364
60,6,0.3,0,0.6,1,1,0.44955926992706796
70,6,0.3,0,0.6,1,1,0.4501063952426658
80,6,0.3,0,0.6,1,1,0.45043429424866965
90,6,0.3,0,0.6,1,1,0.4498789044231166
100,6,0.3,0,0.6,1,1,0.45099625204262406
10,7,0.3,0,0.6,1,1,0.46408023636125834
20,7,0.3,0,0.6,1,1,0.4493766816998538
30,7,0.3,0,0.6,1,1,0.44810127922828136
40,7,0.3,0,0.6,1,1,0.44913317006921727
50,7,0.3,0,0.6,1,1,0.45006508581302995
60,7,0.3,0,0.6,1,1,0.45054774020553806
70,7,0.3,0,0.6,1,1,0.45097152456318373
80,7,0.3,0,0.6,1,1,0.451781323934947
90,7,0.3,0,0.6,1,1,0.4519866512751175
100,7,0.3,0,0.6,1,1,0.45267911700083896
10,8,0.3,0,0.6,1,1,0.4644396924856137
20,8,0.3,0,0.6,1,1,0.44961290789903674
30,8,0.3,0,0.6,1,1,0.4498105061246399
40,8,0.3,0,0.6,1,1,0.4501984059479727
50,8,0.3,0,0.6,1,1,0.45075378273162614
60,8,0.3,0,0.6,1,1,0.451928201300102
70,8,0.3,0,0.6,1,1,0.4525710544948219
80,8,0.3,0,0.6,1,1,0.45343150549921113
90,8,0.3,0,0.6,1,1,0.45438049980248224
100,8,0.3,0,0.6,1,1,0.4555074761069309
10,1,0.05,0,0.7,1,1,0.5705937648995588
20,1,0.05,0,0.7,1,1,0.5335152299247536
30,1,0.05,0,0.7,1,1,0.5073360462645846
40,1,0.05,0,0.7,1,1,0.4891004525077787
50,1,0.05,0,0.7,1,1,0.4765724619020522
60,1,0.05,0,0.7,1,1,0.4680202060564502
70,1,0.05,0,0.7,1,1,0.4622492838338218
80,1,0.05,0,0.7,1,1,0.45836122015194936
90,1,0.05,0,0.7,1,1,0.45571913436572925
100,1,0.05,0,0.7,1,1,0.45393017154605503
10,2,0.05,0,0.7,1,1,0.5703176346552
20,2,0.05,0,0.7,1,1,0.5329768254736974
30,2,0.05,0,0.7,1,1,0.5064959407502735
40,2,0.05,0,0.7,1,1,0.4880417688059801
50,2,0.05,0,0.7,1,1,0.47527729868964436
60,2,0.05,0,0.7,1,1,0.4665653531831925
70,2,0.05,0,0.7,1,1,0.46065104593261375
80,2,0.05,0,0.7,1,1,0.4567008357819131
90,2,0.05,0,0.7,1,1,0.4540230410155112
100,2,0.05,0,0.7,1,1,0.4523045994906355
10,3,0.05,0,0.7,1,1,0.5701694814695673
20,3,0.05,0,0.7,1,1,0.5326697551944127
30,3,0.05,0,0.7,1,1,0.5060269619875561
40,3,0.05,0,0.7,1,1,0.48747431549692166
50,3,0.05,0,0.7,1,1,0.4745575891830823
60,3,0.05,0,0.7,1,1,0.4657946574787727
70,3,0.05,0,0.7,1,1,0.4598519257118398
80,3,0.05,0,0.7,1,1,0.45589162191513555
90,3,0.05,0,0.7,1,1,0.45329528221042814
100,3,0.05,0,0.7,1,1,0.4515394281557209
10,4,0.05,0,0.7,1,1,0.5700506907034851
20,4,0.05,0,0.7,1,1,0.5324407201414328
30,4,0.05,0,0.7,1,1,0.5058139413315543
40,4,0.05,0,0.7,1,1,0.48713709743470973
50,4,0.05,0,0.7,1,1,0.47420337666813384
60,4,0.05,0,0.7,1,1,0.46535205849454153
70,4,0.05,0,0.7,1,1,0.4593912049561112
80,4,0.05,0,0.7,1,1,0.4554748932408434
90,4,0.05,0,0.7,1,1,0.4528266529867016
100,4,0.05,0,0.7,1,1,0.45110510246284474
10,5,0.05,0,0.7,1,1,0.5700072589423673
20,5,0.05,0,0.7,1,1,0.532348538465437
30,5,0.05,0,0.7,1,1,0.5056631180709792
40,5,0.05,0,0.7,1,1,0.4869123813308135
50,5,0.05,0,0.7,1,1,0.4740279100652035
60,5,0.05,0,0.7,1,1,0.4651555025309982
70,5,0.05,0,0.7,1,1,0.4592545646679997
80,5,0.05,0,0.7,1,1,0.45527770051738803
90,5,0.05,0,0.7,1,1,0.4526287374352399
100,5,0.05,0,0.7,1,1,0.4509463062836318
10,6,0.05,0,0.7,1,1,0.5699784710840801
20,6,0.05,0,0.7,1,1,0.532301796102415
30,6,0.05,0,0.7,1,1,0.5055835062738545
40,6,0.05,0,0.7,1,1,0.4868311172885518
50,6,0.05,0,0.7,1,1,0.4738377457149676
60,6,0.05,0,0.7,1,1,0.4649638233104999
70,6,0.05,0,0.7,1,1,0.4590356637760827
80,6,0.05,0,0.7,1,1,0.4550882306670798
90,6,0.05,0,0.7,1,1,0.45252684371448126
100,6,0.05,0,0.7,1,1,0.45076682739415175
10,7,0.05,0,0.7,1,1,0.5699520069619226
20,7,0.05,0,0.7,1,1,0.5322996459136057
30,7,0.05,0,0.7,1,1,0.5054125375065016
40,7,0.05,0,0.7,1,1,0.48679150623731615
50,7,0.05,0,0.7,1,1,0.47360978882732413
60,7,0.05,0,0.7,1,1,0.4648579683312601
70,7,0.05,0,0.7,1,1,0.4588924368890203
80,7,0.05,0,0.7,1,1,0.45490990632225226
90,7,0.05,0,0.7,1,1,0.4524159994436465
100,7,0.05,0,0.7,1,1,0.45074784818705105
10,8,0.05,0,0.7,1,1,0.5699740964296715
20,8,0.05,0,0.7,1,1,0.532238844178396
30,8,0.05,0,0.7,1,1,0.5054846811424558
40,8,0.05,0,0.7,1,1,0.48674228914628137
50,8,0.05,0,0.7,1,1,0.47370956518642193
60,8,0.05,0,0.7,1,1,0.46472046702170533
70,8,0.05,0,0.7,1,1,0.4590152567688535
80,8,0.05,0,0.7,1,1,0.45488903021263705
90,8,0.05,0,0.7,1,1,0.4523043194912788
100,8,0.05,0,0.7,1,1,0.45092443057800985
10,1,0.1,0,0.7,1,1,0.5332388668398309
20,1,0.1,0,0.7,1,1,0.48881807802535543
30,1,0.1,0,0.7,1,1,0.467794068501197
40,1,0.1,0,0.7,1,1,0.45824393977935685
50,1,0.1,0,0.7,1,1,0.4538463793866924
60,1,0.1,0,0.7,1,1,0.45177653813585844
70,1,0.1,0,0.7,1,1,0.4507244159432797
80,1,0.1,0,0.7,1,1,0.4501338661710925
90,1,0.1,0,0.7,1,1,0.4497288629575154
100,1,0.1,0,0.7,1,1,0.449450498524578
10,2,0.1,0,0.7,1,1,0.5327027970617446
20,2,0.1,0,0.7,1,1,0.4877798216697561
30,2,0.1,0,0.7,1,1,0.4663086235787764
40,2,0.1,0,0.7,1,1,0.45655333870653875
50,2,0.1,0,0.7,1,1,0.45221550914272574
60,2,0.1,0,0.7,1,1,0.45028625818192886
70,2,0.1,0,0.7,1,1,0.4493993164320041
80,2,0.1,0,0.7,1,1,0.44895810837366845
90,2,0.1,0,0.7,1,1,0.4486462360893731
100,2,0.1,0,0.7,1,1,0.44850094881501107
10,3,0.1,0,0.7,1,1,0.5323887097527162
20,3,0.1,0,0.7,1,1,0.4871237510802508
30,3,0.1,0,0.7,1,1,0.4655802581581161
40,3,0.1,0,0.7,1,1,0.45571148945290274
50,3,0.1,0,0.7,1,1,0.45141610913536073
60,3,0.1,0,0.7,1,1,0.44959715000043626
70,3,0.1,0,0.7,1,1,0.4487505879552646
80,3,0.1,0,0.7,1,1,0.44834712201867827
90,3,0.1,0,0.7,1,1,0.4482507878996199
100,3,0.1,0,0.7,1,1,0.448200209925082
10,4,0.1,0,0.7,1,1,0.5322192625711631
20,4,0.1,0,0.7,1,1,0.48682034229403853
30,4,0.1,0,0.7,1,1,0.46515461637182887
40,4,0.1,0,0.7,1,1,0.45535292533518484
50,4,0.1,0,0.7,1,1,0.4510916284289029
60,4,0.1,0,0.7,1,1,0.44923958219824
70,4,0.1,0,0.7,1,1,0.44850938178990024
80,4,0.1,0,0.7,1,1,0.4481671094563734
90,4,0.1,0,0.7,1,1,0.44803927736179705
100,4,0.1,0,0.7,1,1,0.4481014669933523
10,5,0.1,0,0.7,1,1,0.5321229472654349
20,5,0.1,0,0.7,1,1,0.4865973108353846
30,5,0.1,0,0.7,1,1,0.46499069294680384
40,5,0.1,0,0.7,1,1,0.45501547623468236
50,5,0.1,0,0.7,1,1,0.45089169855147126
60,5,0.1,0,0.7,1,1,0.44913637905901016
70,5,0.1,0,0.7,1,1,0.4483842920293715
80,5,0.1,0,0.7,1,1,0.44804078209989345
90,5,0.1,0,0.7,1,1,0.4481379084641479
100,5,0.1,0,0.7,1,1,0.44813393803888274
10,6,0.1,0,0.7,1,1,0.5319800604215105
20,6,0.1,0,0.7,1,1,0.4865612731309763
30,6,0.1,0,0.7,1,1,0.4647864826463849
40,6,0.1,0,0.7,1,1,0.4548933800785124
50,6,0.1,0,0.7,1,1,0.4507084796188629
60,6,0.1,0,0.7,1,1,0.44921527627346297
70,6,0.1,0,0.7,1,1,0.44828155101018297
80,6,0.1,0,0.7,1,1,0.44830569585815033
90,6,0.1,0,0.7,1,1,0.44808696270945136
100,6,0.1,0,0.7,1,1,0.4483767667612391
10,7,0.1,0,0.7,1,1,0.5320491296958415
20,7,0.1,0,0.7,1,1,0.4864835040666958
30,7,0.1,0,0.7,1,1,0.4648541768303747
40,7,0.1,0,0.7,1,1,0.45488709579173486
50,7,0.1,0,0.7,1,1,0.4507575262881175
60,7,0.1,0,0.7,1,1,0.44904049239068233
70,7,0.1,0,0.7,1,1,0.4485275499060686
80,7,0.1,0,0.7,1,1,0.4486494052436202
90,7,0.1,0,0.7,1,1,0.4483534591975866
100,7,0.1,0,0.7,1,1,0.4486800445684459
10,8,0.1,0,0.7,1,1,0.5320566155630533
20,8,0.1,0,0.7,1,1,0.4863667485490536
30,8,0.1,0,0.7,1,1,0.46456633957243193
40,8,0.1,0,0.7,1,1,0.4549299926892199
50,8,0.1,0,0.7,1,1,0.4509586643020408
60,8,0.1,0,0.7,1,1,0.44945157170635835
70,8,0.1,0,0.7,1,1,0.44872802975718634
80,8,0.1,0,0.7,1,1,0.449038561932873
90,8,0.1,0,0.7,1,1,0.4491778023208409
100,8,0.1,0,0.7,1,1,0.4493670238903765
10,1,0.15,0,0.7,1,1,0.5067573400611597
20,1,0.15,0,0.7,1,1,0.4675822541076098
30,1,0.15,0,0.7,1,1,0.455527151530387
40,1,0.15,0,0.7,1,1,0.4517450903235521
50,1,0.15,0,0.7,1,1,0.4503589443966365
60,1,0.15,0,0.7,1,1,0.4497001333705913
70,1,0.15,0,0.7,1,1,0.44934553050304044
80,1,0.15,0,0.7,1,1,0.4490542695402434
90,1,0.15,0,0.7,1,1,0.4488777399775479
100,1,0.15,0,0.7,1,1,0.4487178466947678
10,2,0.15,0,0.7,1,1,0.5059641526642107
20,2,0.15,0,0.7,1,1,0.46611431189412367
30,2,0.15,0,0.7,1,1,0.45384253867342783
40,2,0.15,0,0.7,1,1,0.45022124829682003
50,2,0.15,0,0.7,1,1,0.4491087603564874
60,2,0.15,0,0.7,1,1,0.4485996107563977
70,2,0.15,0,0.7,1,1,0.44838651290799714
80,2,0.15,0,0.7,1,1,0.44827039220249654
90,2,0.15,0,0.7,1,1,0.4481758365427899
100,2,0.15,0,0.7,1,1,0.44809142142976416
10,3,0.15,0,0.7,1,1,0.5054927836040721
20,3,0.15,0,0.7,1,1,0.4654125932642811
30,3,0.15,0,0.7,1,1,0.453060629133975
40,3,0.15,0,0.7,1,1,0.449616674549033
50,3,0.15,0,0.7,1,1,0.44851408233757917
60,3,0.15,0,0.7,1,1,0.4481142485357921
70,3,0.15,0,0.7,1,1,0.44815315853368803
80,3,0.15,0,0.7,1,1,0.4479551315589163
90,3,0.15,0,0.7,1,1,0.4479529599829915
100,3,0.15,0,0.7,1,1,0.44791718407517767
10,4,0.15,0,0.7,1,1,0.5051837900674739
20,4,0.15,0,0.7,1,1,0.46489764693996916
30,4,0.15,0,0.7,1,1,0.4525981939401295
40,4,0.15,0,0.7,1,1,0.4493313145018111
50,4,0.15,0,0.7,1,1,0.44826979618155804
60,4,0.15,0,0.7,1,1,0.44803359256114883
70,4,0.15,0,0.7,1,1,0.44815021137962735
80,4,0.15,0,0.7,1,1,0.44821603109093106
90,4,0.15,0,0.7,1,1,0.4480784643389948
100,4,0.15,0,0.7,1,1,0.448198254624367
10,5,0.15,0,0.7,1,1,0.5050938854294926
20,5,0.15,0,0.7,1,1,0.4647482926345797
30,5,0.15,0,0.7,1,1,0.4525605519237235
40,5,0.15,0,0.7,1,1,0.44913764126634736
50,5,0.15,0,0.7,1,1,0.4481928957819432
60,5,0.15,0,0.7,1,1,0.44813688980056915
70,5,0.15,0,0.7,1,1,0.4481926114102124
80,5,0.15,0,0.7,1,1,0.44822457489197837
90,5,0.15,0,0.7,1,1,0.4482767806482444
100,5,0.15,0,0.7,1,1,0.4483629264491354
10,6,0.15,0,0.7,1,1,0.504955978069153
20,6,0.15,0,0.7,1,1,0.464641849768062
30,6,0.15,0,0.7,1,1,0.45251967180147107
40,6,0.15,0,0.7,1,1,0.44910869529060293
50,6,0.15,0,0.7,1,1,0.448109014212968
60,6,0.15,0,0.7,1,1,0.44835599456931957
70,6,0.15,0,0.7,1,1,0.44819156802159005
80,6,0.15,0,0.7,1,1,0.4486892380676795
90,6,0.15,0,0.7,1,1,0.4489193942311385
100,6,0.15,0,0.7,1,1,0.4492876260705418
10,7,0.15,0,0.7,1,1,0.5050772138652299
20,7,0.15,0,0.7,1,1,0.4643625351995978
30,7,0.15,0,0.7,1,1,0.4522007313667745
40,7,0.15,0,0.7,1,1,0.44911425958297563
50,7,0.15,0,0.7,1,1,0.4486237357334417
60,7,0.15,0,0.7,1,1,0.44883016048260493
70,7,0.15,0,0.7,1,1,0.4493049030445399
80,7,0.15,0,0.7,1,1,0.4493942488022451
90,7,0.15,0,0.7,1,1,0.44950633428079356
100,7,0.15,0,0.7,1,1,0.44967290211337607
10,8,0.15,0,0.7,1,1,0.5048174479392891
20,8,0.15,0,0.7,1,1,0.46466803840051407
30,8,0.15,0,0.7,1,1,0.4525034741874791
40,8,0.15,0,0.7,1,1,0.4493226934406711
50,8,0.15,0,0.7,1,1,0.4490787635006307
60,8,0.15,0,0.7,1,1,0.4488008282161756
70,8,0.15,0,0.7,1,1,0.44918464666800284
80,8,0.15,0,0.7,1,1,0.4499571363491247
90,8,0.15,0,0.7,1,1,0.4501149740207099
100,8,0.15,0,0.7,1,1,0.44993625982062696
10,1,0.2,0,0.7,1,1,0.4882502092478876
20,1,0.2,0,0.7,1,1,0.4579441183507669
30,1,0.2,0,0.7,1,1,0.4517243588443882
40,1,0.2,0,0.7,1,1,0.45010774379344326
50,1,0.2,0,0.7,1,1,0.4494578522419585
60,1,0.2,0,0.7,1,1,0.4490835110234362
70,1,0.2,0,0.7,1,1,0.44882413783322544
80,1,0.2,0,0.7,1,1,0.4486243172554144
90,1,0.2,0,0.7,1,1,0.4484171415980307
100,1,0.2,0,0.7,1,1,0.44835079432595754
10,2,0.2,0,0.7,1,1,0.48720823656007056
20,2,0.2,0,0.7,1,1,0.4563257486470877
30,2,0.2,0,0.7,1,1,0.4502005993824848
40,2,0.2,0,0.7,1,1,0.44896407724182646
50,2,0.2,0,0.7,1,1,0.4485154770494203
60,2,0.2,0,0.7,1,1,0.44830950028965716
70,2,0.2,0,0.7,1,1,0.4482332033387922
80,2,0.2,0,0.7,1,1,0.448105784017057
90,2,0.2,0,0.7,1,1,0.44807369339915437
100,2,0.2,0,0.7,1,1,0.44802104204282783
10,3,0.2,0,0.7,1,1,0.48656727830573987
20,3,0.2,0,0.7,1,1,0.45550161096428726
30,3,0.2,0,0.7,1,1,0.449468886955624
40,3,0.2,0,0.7,1,1,0.4483782091518359
50,3,0.2,0,0.7,1,1,0.4480898441204996
60,3,0.2,0,0.7,1,1,0.4480699936998902
70,3,0.2,0,0.7,1,1,0.4479659028151957
80,3,0.2,0,0.7,1,1,0.44794866356449764
90,3,0.2,0,0.7,1,1,0.4482338661640446
100,3,0.2,0,0.7,1,1,0.44810786347022796
10,4,0.2,0,0.7,1,1,0.4862785102554363
20,4,0.2,0,0.7,1,1,0.45504239252148443
30,4,0.2,0,0.7,1,1,0.44931314332085215
40,4,0.2,0,0.7,1,1,0.4480919783009533
50,4,0.2,0,0.7,1,1,0.44801918056864604
60,4,0.2,0,0.7,1,1,0.4481792842580519
70,4,0.2,0,0.7,1,1,0.44813958730897246
80,4,0.2,0,0.7,1,1,0.4484178738416776
90,4,0.2,0,0.7,1,1,0.4485382050076689
100,4,0.2,0,0.7,1,1,0.4486047473288043
10,5,0.2,0,0.7,1,1,0.4861299226331191
20,5,0.2,0,0.7,1,1,0.4548788640951403
30,5,0.2,0,0.7,1,1,0.4490288547119029
40,5,0.2,0,0.7,1,1,0.44827554601398395
50,5,0.2,0,0.7,1,1,0.4481454791838925
60,5,0.2,0,0.7,1,1,0.44832151585459074
70,5,0.2,0,0.7,1,1,0.4486603157655975
80,5,0.2,0,0.7,1,1,0.44856203016252244
90,5,0.2,0,0.7,1,1,0.44874607155683155
100,5,0.2,0,0.7,1,1,0.4488346466766857
10,6,0.2,0,0.7,1,1,0.48607847041703406
20,6,0.2,0,0.7,1,1,0.4549199603352485
30,6,0.2,0,0.7,1,1,0.44914460192412525
40,6,0.2,0,0.7,1,1,0.4482736108631402
50,6,0.2,0,0.7,1,1,0.4485370197308122
60,6,0.2,0,0.7,1,1,0.4487834290260954
70,6,0.2,0,0.7,1,1,0.4486875923794975
80,6,0.2,0,0.7,1,1,0.4495376716036989
90,6,0.2,0,0.7,1,1,0.44880679932535367
100,6,0.2,0,0.7,1,1,0.44992876888694244
10,7,0.2,0,0.7,1,1,0.4859333892960612
20,7,0.2,0,0.7,1,1,0.4545223670791255
30,7,0.2,0,0.7,1,1,0.4491034134355122
40,7,0.2,0,0.7,1,1,0.4486976214927592
50,7,0.2,0,0.7,1,1,0.4490051057146715
60,7,0.2,0,0.7,1,1,0.449164129838167
70,7,0.2,0,0.7,1,1,0.4500867875442882
